Player22OnsetTimes,13.6632,15.2133,15.9836,16.8363,17.9287,19.1462,20.3164,21.3350,22.2462,23.1386,24.0967,25.1384,26.2219,27.2860,28.2866,29.2518,30.2189,31.2246,32.2729,33.3239,34.3471,35.3452,36.3380,37.3322,38.3470,39.3679,40.3845,41.4050,42.4229,43.4257,44.4199,45.4276,46.4360,47.4481,48.4758,49.5068,50.5171
Player23OnsetTimes,13.3357,14.8879,15.8987,16.9910,18.1536,19.2735,20.2821,21.2196,22.1523,23.1386,24.1768,25.2327,26.2575,27.2509,28.2277,29.2168,30.2303,31.2722,32.3095,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player24OnsetTimes,13.0737,15.1446,16.3451,17.2494,18.0813,19.0041,20.0634,21.1849,22.2821,23.2881,24.2234,25.1616,26.1453,27.1916,28.2518,29.2869,30.2886,31.2722,32.2614,33.2765,34.3116,35.3452,36.3607,37.3546,38.3470,39.3559,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player25OnsetTimes,13.0374,15.1112,16.3451,17.2840,18.1164,19.0161,20.0520,21.1736,22.2703,23.2881,24.2345,25.1741,26.1565,27.1916,28.2393,29.2751,30.2771,31.2722,32.2729,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player26OnsetTimes,14.4222,14.9347,15.3781,16.4303,17.9630,19.4770,20.6275,21.4165,22.0923,22.9292,24.0057,25.2095,26.3519,27.3565,28.2632,29.1814,30.1724,31.2365,32.3095,33.3468,34.3471,35.3221,36.3153,37.3322,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4360,47.4481,48.4758,49.5068,50.5171
Player27OnsetTimes,13.4860,15.0394,15.9570,16.9330,18.0456,19.2043,20.2936,21.2775,22.1990,23.1386,24.1419,25.1859,26.2337,27.2621,28.2632,29.2518,30.2424,31.2483,32.2729,33.3004,34.3237,35.3339,36.3380,37.3433,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player28OnsetTimes,12.8617,14.9347,16.2970,17.3651,18.2391,19.0763,20.0167,21.0921,22.2226,23.2998,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player29OnsetTimes,12.8617,14.9347,16.2970,17.3651,18.2391,19.0763,20.0167,21.0921,22.2226,23.2998,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player30OnsetTimes,14.5314,15.0506,15.4704,16.4303,17.8940,19.4045,20.6041,21.4401,22.1403,22.9541,23.9944,25.1741,26.3282,27.3565,28.2866,29.1928,30.1604,31.2126,32.2972,33.3468,34.3471,35.3221,36.3024,37.3206,38.3586,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player31OnsetTimes,13.1212,15.1907,16.3571,17.2269,18.0456,18.9768,20.0634,21.2077,22.2930,23.2881,24.2234,25.1616,26.1453,27.1916,28.2518,29.2869,30.2886,31.2722,32.2614,33.2765,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4199,45.4276,46.4360,47.4481,48.4758,49.5068,50.5171
Player32OnsetTimes,12.9194,14.9936,16.3091,17.3303,18.1903,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2637,30.2886,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player33OnsetTimes,13.0486,15.1223,16.3451,17.2720,18.1045,19.0041,20.0405,21.1618,22.2703,23.2998,24.2464,25.1741,26.1453,27.1795,28.2393,29.2869,30.3007,31.2845,32.2729,33.2765,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player34OnsetTimes,12.8960,14.9709,16.3091,17.3422,18.2016,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player35OnsetTimes,13.0129,15.0868,16.3333,17.2840,18.1281,19.0279,20.0520,21.1618,22.2579,23.2881,24.2464,25.1859,26.1565,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player36OnsetTimes,13.9477,14.9824,15.5517,16.5727,17.9751,19.3918,20.5352,21.3806,22.1288,22.9900,24.0404,25.1978,26.3166,27.3341,28.2749,29.2051,30.1836,31.2246,32.2972,33.3468,34.3587,35.3339,36.3153,37.3206,38.3470,39.3860,40.4076,41.4167,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player37OnsetTimes,13.4158,14.9709,15.9241,16.9564,18.0932,19.2270,20.2821,21.2543,22.1868,23.1386,24.1533,25.1978,26.2337,27.2509,28.2518,29.2405,30.2424,31.2603,32.2852,33.3121,34.3237,35.3339,36.3380,37.3433,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player38OnsetTimes,13.1096,15.1791,16.3571,17.2382,18.0573,18.9926,20.0634,21.1961,22.2821,23.2765,24.2119,25.1616,26.1565,27.1916,28.2393,29.2751,30.2771,31.2722,32.2729,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player39OnsetTimes,13.3357,14.8879,15.8987,16.9910,18.1536,19.2735,20.2821,21.2196,22.1523,23.1386,24.1768,25.2327,26.2575,27.2509,28.2277,29.2168,30.2303,31.2722,32.3095,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player40OnsetTimes,12.8850,14.9587,16.2970,17.3422,18.2140,19.0763,20.0405,21.1154,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player41OnsetTimes,13.3473,14.8998,15.9109,16.9910,18.1416,19.2498,20.2699,21.2196,22.1639,23.1503,24.1768,25.2213,26.2458,27.2509,28.2393,29.2286,30.2424,31.2722,32.2972,33.3121,34.3237,35.3339,36.3380,37.3433,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4326,45.4516,46.4594,47.4630,48.4758,49.4906,50.5006
Player42OnsetTimes,12.7159,14.7822,16.2470,17.4230,18.3340,19.1348,20.0167,21.0559,22.1868,23.2881,24.3046,25.2439,26.1805,27.1671,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4229,43.4384,44.4444,45.4393,46.4360,47.4481,48.4758,49.5068,50.5171
Player43OnsetTimes,12.8733,14.9474,16.2970,17.3538,18.2266,19.0763,20.0289,21.1038,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player44OnsetTimes,12.9194,14.9936,16.3091,17.3303,18.1903,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2637,30.2886,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player45OnsetTimes,12.7973,14.8641,16.2721,17.3887,18.2760,19.0995,20.0167,21.0801,22.2102,23.2998,24.2935,25.2327,26.1690,27.1554,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4444,45.4516,46.4480,47.4481,48.4599,49.4906,50.5171
Player46OnsetTimes,12.8441,14.9117,16.2842,17.3651,18.2514,19.0879,20.0289,21.0921,22.2102,23.2881,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player47OnsetTimes,12.8960,14.9709,16.3091,17.3422,18.2016,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player48OnsetTimes,13.7348,14.7699,15.4937,16.6699,18.1281,19.4770,20.5102,21.3007,22.0693,22.9900,24.0855,25.2439,26.3400,27.3341,28.2518,29.1814,30.1836,31.2483,32.3208,33.3582,34.3471,35.3221,36.3153,37.3322,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player49OnsetTimes,13.0245,15.0980,16.3451,17.2840,18.1164,19.0161,20.0520,21.1736,22.2703,23.2881,24.2345,25.1741,26.1565,27.1916,28.2393,29.2751,30.2771,31.2722,32.2729,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player50OnsetTimes,12.8733,14.9474,16.2970,17.3538,18.2266,19.0763,20.0289,21.1038,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player51OnsetTimes,13.6387,15.1907,15.9836,16.8492,17.9402,19.1462,20.3051,21.3233,22.2347,23.1386,24.1079,25.1503,26.2219,27.2738,28.2749,29.2518,30.2303,31.2365,32.2729,33.3121,34.3354,35.3339,36.3265,37.3322,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4360,47.4481,48.4758,49.5068,50.5171
Player52OnsetTimes,13.1932,14.7346,15.8492,17.0613,18.2643,19.3328,20.2699,21.1618,22.1039,23.1272,24.1999,25.2555,26.2692,27.2509,28.2277,29.2168,30.2424,31.2845,32.3208,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player53OnsetTimes,12.7973,14.8641,16.2721,17.3887,18.2760,19.0995,20.0167,21.0801,22.2102,23.2998,24.2935,25.2327,26.1690,27.1554,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4444,45.4516,46.4480,47.4481,48.4599,49.4906,50.5171
Player54OnsetTimes,12.9424,15.0281,16.3333,17.3303,18.1782,19.0408,20.0289,21.1272,22.2462,23.2998,24.2691,25.1978,26.1565,27.1671,28.2159,29.2637,30.2886,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3679,40.3618,41.3812,42.4106,43.4384,44.4444,45.4393,46.4360,47.4481,48.4758,49.5068,50.5171
Player55OnsetTimes,14.2679,14.7822,15.4468,16.6079,18.0932,19.4881,20.5469,21.3233,22.0581,22.9658,24.0633,25.2327,26.3400,27.3341,28.2518,29.1814,30.1836,31.2483,32.3208,33.3468,34.3354,35.3101,36.3024,37.3206,38.3586,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player56OnsetTimes,13.9713,15.0170,15.5629,16.5608,17.9630,19.3918,20.5469,21.3931,22.1288,22.9900,24.0404,25.1978,26.3166,27.3341,28.2749,29.2051,30.1836,31.2246,32.2972,33.3468,34.3587,35.3339,36.3153,37.3206,38.3470,39.3860,40.4076,41.4167,42.4106,43.4026,44.4083,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player57OnsetTimes,13.3926,14.9474,15.9241,16.9680,18.1045,19.2383,20.2821,21.2424,22.1754,23.1386,24.1533,25.1978,26.2337,27.2509,28.2518,29.2405,30.2424,31.2603,32.2852,33.3121,34.3237,35.3339,36.3380,37.3433,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player58OnsetTimes,12.8441,14.9117,16.2842,17.3651,18.2514,19.0879,20.0289,21.0921,22.2102,23.2881,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player59OnsetTimes,14.1762,14.6950,15.4937,16.7184,18.1654,19.4770,20.4854,21.2656,22.0463,22.9900,24.0967,25.2555,26.3400,27.3224,28.2393,29.1814,30.1836,31.2483,32.3208,33.3468,34.3354,35.3101,36.3024,37.3206,38.3586,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player60OnsetTimes,12.8960,14.9709,16.3091,17.3422,18.2016,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player61OnsetTimes,12.8850,14.9587,16.2970,17.3422,18.2140,19.0763,20.0405,21.1154,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player62OnsetTimes,13.3132,14.8641,15.8987,17.0148,18.1782,19.2735,20.2699,21.2077,22.1523,23.1386,24.1768,25.2327,26.2575,27.2509,28.2277,29.2168,30.2303,31.2722,32.3095,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player63OnsetTimes,13.0486,15.1223,16.3451,17.2720,18.1045,19.0041,20.0405,21.1618,22.2703,23.2998,24.2464,25.1741,26.1453,27.1795,28.2393,29.2869,30.3007,31.2845,32.2729,33.2765,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player64OnsetTimes,12.8960,14.9709,16.3091,17.3422,18.2016,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player65OnsetTimes,13.4860,15.0394,15.9570,16.9330,18.0456,19.2043,20.2936,21.2775,22.1990,23.1386,24.1419,25.1859,26.2337,27.2621,28.2632,29.2518,30.2424,31.2483,32.2729,33.3004,34.3237,35.3339,36.3380,37.3433,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player66OnsetTimes,12.8218,14.8879,16.2721,17.3651,18.2514,19.0879,20.0289,21.0921,22.2102,23.2881,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player67OnsetTimes,13.0013,15.0748,16.3333,17.2955,18.1416,19.0279,20.0405,21.1500,22.2579,23.2881,24.2464,25.1859,26.1565,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
