Player30OnsetTimes,12.0930,13.6930,14.6461,15.7416,16.9820,18.1908,19.2748,20.2349,21.1722,22.1688,23.2561,24.3613,25.4521,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player31OnsetTimes,12.8781,13.9488,14.3297,16.1386,17.5916,18.5139,19.1339,19.8381,20.8537,22.1285,23.4337,24.5589,25.5090,26.3869,27.3495,28.4201,29.5526,30.6751,31.7382,32.7538,33.7492,34.7472,35.7738,36.8393,37.8997,38.9424,39.9653,40.9713,41.9902,43.0114,44.0391,45.0741
Player32OnsetTimes,11.8953,14.0283,15.1186,15.9788,16.8774,17.9147,19.0725,20.2349,21.3109,22.3113,23.2946,24.3019,25.3558,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player33OnsetTimes,12.5191,13.5754,14.8619,16.0397,17.1074,18.0922,19.0725,20.0987,21.1722,22.2701,23.3540,24.3809,25.3945,26.4071,27.4518,28.5227,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player34OnsetTimes,11.5321,13.6533,15.0226,16.1589,17.1275,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3809,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player35OnsetTimes,11.6540,13.7708,15.0417,16.0977,17.0439,17.9945,19.0327,20.1379,21.2512,22.3321,23.3540,24.3415,25.3558,26.4071,27.4933,28.5626,29.6124,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player36OnsetTimes,12.0930,13.6930,14.6461,15.7416,16.9820,18.1908,19.2748,20.2349,21.1722,22.1688,23.2561,24.3613,25.4521,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player37OnsetTimes,11.5930,13.7328,15.0417,16.1180,17.0642,18.0139,19.0327,20.1181,21.2319,22.3113,23.3540,24.3613,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player38OnsetTimes,11.6126,13.7516,15.0609,16.1180,17.0642,18.0139,19.0327,20.1181,21.2319,22.3113,23.3540,24.3613,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player39OnsetTimes,11.6736,13.7897,15.0417,16.0787,17.0238,17.9945,19.0525,20.1578,21.2512,22.3113,23.3337,24.3415,25.3751,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player40OnsetTimes,11.5930,13.7328,15.0417,16.1180,17.0642,18.0139,19.0327,20.1181,21.2319,22.3113,23.3540,24.3613,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player41OnsetTimes,12.3803,13.9870,14.7237,15.6019,16.7744,18.0922,19.3146,20.3550,21.2705,22.1891,23.1949,24.2808,25.4140,26.5087,27.5512,28.5428,29.5526,30.5959,31.6760,32.7538,33.7880,34.8092,35.8135,36.8393,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player42OnsetTimes,12.0333,13.6136,14.6077,15.7618,17.0238,18.2303,19.2748,20.2159,21.1525,22.1688,23.2561,24.3809,25.4711,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player43OnsetTimes,12.2415,13.8510,14.6850,15.6796,16.8774,18.1320,19.2950,20.2938,21.2127,22.1688,23.2158,24.3215,25.4332,26.5087,27.5312,28.5227,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player44OnsetTimes,11.9341,13.5372,14.6077,15.8234,17.0871,18.2498,19.2557,20.1776,21.1330,22.1688,23.2752,24.4012,25.4711,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8997,38.9424,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player45OnsetTimes,11.6933,13.8107,15.0609,16.0787,17.0238,17.9945,19.0327,20.1379,21.2512,22.3321,23.3540,24.3415,25.3558,26.4071,27.4933,28.5626,29.6124,30.6344,31.6559,32.6938,33.7492,34.8092,35.8556,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player46OnsetTimes,11.4936,13.6136,15.0021,16.1805,17.1698,18.0725,19.0131,20.0568,21.1930,22.3321,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.5925,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player47OnsetTimes,11.6540,13.7708,15.0417,16.0977,17.0439,17.9945,19.0327,20.1379,21.2512,22.3321,23.3540,24.3415,25.3558,26.4071,27.4933,28.5626,29.6124,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player48OnsetTimes,11.5736,13.6930,15.0226,16.1386,17.1074,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3613,25.3558,26.3869,27.4736,28.5626,29.6320,30.6556,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player49OnsetTimes,11.8557,13.9870,15.1186,16.0208,16.9193,17.9350,19.0525,20.1966,21.2903,22.3113,23.2946,24.3019,25.3558,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player50OnsetTimes,11.8953,14.0283,15.1186,15.9788,16.8774,17.9147,19.0725,20.2349,21.3109,22.3113,23.2946,24.3019,25.3558,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player51OnsetTimes,11.6126,13.7516,15.0609,16.1180,17.0642,18.0139,19.0327,20.1181,21.2319,22.3113,23.3540,24.3613,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player52OnsetTimes,12.0333,13.6136,14.6077,15.7618,17.0238,18.2303,19.2748,20.2159,21.1525,22.1688,23.2561,24.3809,25.4711,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player53OnsetTimes,11.8557,13.9870,15.1186,16.0208,16.9193,17.9350,19.0525,20.1966,21.2903,22.3113,23.2946,24.3019,25.3558,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player54OnsetTimes,11.8756,14.0065,15.1186,15.9984,16.8983,17.9147,19.0525,20.2159,21.3109,22.3321,23.3147,24.3019,25.3353,26.4071,27.4933,28.5626,29.6124,30.6344,31.6559,32.6938,33.7492,34.8092,35.8556,36.8800,37.8795,38.9010,39.9431,40.9914,42.0319,43.0512,44.0593,45.0741
Player55OnsetTimes,11.3953,13.5372,15.0021,16.2218,17.2109,18.0725,18.9937,20.0367,21.1722,22.3113,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.6124,30.6751,31.7174,32.7347,33.7492,34.7872,35.8336,36.8800,37.9226,38.9424,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player56OnsetTimes,11.8756,14.0065,15.1186,15.9984,16.8983,17.9147,19.0525,20.2159,21.3109,22.3321,23.3147,24.3019,25.3353,26.4071,27.4933,28.5626,29.6124,30.6344,31.6559,32.6938,33.7492,34.8092,35.8556,36.8800,37.8795,38.9010,39.9431,40.9914,42.0319,43.0512,44.0593,45.0741
Player57OnsetTimes,11.7140,13.8510,15.0803,16.0787,17.0032,17.9753,19.0327,20.1578,21.2705,22.3321,23.3337,24.3215,25.3558,26.4274,27.5123,28.5626,29.5925,30.6151,31.6559,32.7131,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player58OnsetTimes,13.4359,13.9681,14.4893,15.3818,16.7314,18.1908,19.4587,20.4148,21.2127,22.0663,23.0985,24.2808,25.4711,26.5519,27.5312,28.4804,29.4918,30.5737,31.6965,32.7743,33.7880,34.7872,35.7941,36.8393,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player59OnsetTimes,11.6126,13.7516,15.0609,16.1180,17.0642,18.0139,19.0327,20.1181,21.2319,22.3113,23.3540,24.3613,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player60OnsetTimes,11.5930,13.7328,15.0417,16.1180,17.0642,18.0139,19.0327,20.1181,21.2319,22.3113,23.3540,24.3613,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player61OnsetTimes,11.6736,13.7897,15.0417,16.0787,17.0238,17.9945,19.0525,20.1578,21.2512,22.3113,23.3337,24.3415,25.3751,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player62OnsetTimes,11.5321,13.6533,15.0226,16.1589,17.1275,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3809,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player63OnsetTimes,11.6540,13.7708,15.0417,16.0977,17.0439,17.9945,19.0327,20.1379,21.2512,22.3321,23.3540,24.3415,25.3558,26.4071,27.4933,28.5626,29.6124,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player64OnsetTimes,12.2623,13.8714,14.7044,15.6796,16.8774,18.1320,19.2950,20.2938,21.2127,22.1688,23.2158,24.3215,25.4332,26.5087,27.5312,28.5227,29.5326,30.5959,31.6760,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player65OnsetTimes,12.6405,13.7140,14.2685,15.3600,16.8774,18.3686,19.5380,20.3754,21.1330,22.0257,23.1368,24.3613,25.5282,26.5717,27.5312,28.4804,29.4918,30.5737,31.6965,32.7950,33.8286,34.8092,35.7941,36.8162,37.8795,38.9424,39.9854,41.0119,42.0319,43.0512,44.0593,45.0741
Player66OnsetTimes,12.3803,13.9870,14.7237,15.6019,16.7744,18.0922,19.3146,20.3550,21.2705,22.1891,23.1949,24.2808,25.4140,26.5087,27.5512,28.5428,29.5526,30.5959,31.6760,32.7538,33.7880,34.8092,35.8135,36.8393,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player67OnsetTimes,11.7945,13.9282,15.0993,16.0397,16.9399,17.9350,19.0327,20.1776,21.2903,22.3321,23.3337,24.3215,25.3558,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player68OnsetTimes,11.8953,14.0283,15.1186,15.9788,16.8774,17.9147,19.0725,20.2349,21.3109,22.3113,23.2946,24.3019,25.3558,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player69OnsetTimes,11.7534,13.8905,15.0993,16.0588,16.9613,17.9350,19.0327,20.1776,21.2903,22.3321,23.3337,24.3215,25.3558,26.4274,27.5123,28.5626,29.5925,30.6151,31.6559,32.7131,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player70OnsetTimes,11.9341,13.5372,14.6077,15.8234,17.0871,18.2498,19.2557,20.1776,21.1330,22.1688,23.2752,24.4012,25.4711,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8997,38.9424,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player71OnsetTimes,11.7337,13.8714,15.0803,16.0588,16.9820,17.9753,19.0525,20.1776,21.2705,22.3113,23.3147,24.3215,25.3558,26.4274,27.5123,28.5626,29.5925,30.6151,31.6559,32.7131,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player72OnsetTimes,12.1588,13.7516,14.6657,15.7213,16.9399,18.1710,19.2748,20.2543,21.1930,22.1891,23.2561,24.3613,25.4521,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player73OnsetTimes,11.6736,13.7897,15.0417,16.0787,17.0238,17.9945,19.0525,20.1578,21.2512,22.3113,23.3337,24.3415,25.3751,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player74OnsetTimes,11.6933,13.8107,15.0609,16.0787,17.0238,17.9945,19.0327,20.1379,21.2512,22.3321,23.3540,24.3415,25.3558,26.4071,27.4933,28.5626,29.6124,30.6344,31.6559,32.6938,33.7492,34.8092,35.8556,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player75OnsetTimes,11.4732,13.5754,14.9827,16.1805,17.1698,18.0725,19.0131,20.0568,21.1930,22.3321,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.6124,30.6751,31.7174,32.7347,33.7492,34.7872,35.8336,36.8800,37.9226,38.9424,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player76OnsetTimes,12.3414,13.9488,14.7237,15.6394,16.8157,18.1123,19.3146,20.3357,21.2512,22.1688,23.1949,24.3019,25.4332,26.5087,27.5312,28.5227,29.5326,30.5737,31.6559,32.7538,33.8081,34.8289,35.8336,36.8393,37.8603,38.9010,39.9431,40.9914,42.0319,43.0512,44.0593,45.0741
Player77OnsetTimes,11.5736,13.6930,15.0226,16.1386,17.1074,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3613,25.3558,26.3869,27.4736,28.5626,29.6320,30.6556,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
