Player27OnsetTimes,24.2460,26.3109,27.5776,28.4952,29.2820,30.1763,31.2374,32.3904,33.5125,34.5290,35.4665,36.3886,37.3597,38.3843,39.4493,40.5015,41.5085,42.5037,43.5028,44.5259,45.5613
Player28OnsetTimes,24.1579,26.2381,27.5776,28.5484,29.3427,30.1883,31.2107,32.3542,33.4977,34.5447,35.4918,36.4008,37.3477,38.3605,39.4338,40.5015,41.5240,42.5198,43.5028,44.5099,45.5453
Player29OnsetTimes,24.7056,26.2618,27.1928,28.1373,29.2079,30.3558,31.4668,32.4968,33.4496,34.3862,35.3584,36.3886,37.4310,38.4564,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player30OnsetTimes,25.0892,26.1260,26.7763,27.8187,29.1958,30.5801,31.7069,32.5721,33.3524,34.2408,35.2849,36.4259,37.5329,38.5420,39.4807,40.4050,41.4029,42.4709,43.5509,44.5968,45.5924
Player31OnsetTimes,24.0124,26.0882,27.5292,28.6097,29.4423,30.2474,31.1983,32.3061,33.4624,34.5447,35.5154,36.4259,37.3597,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player32OnsetTimes,24.0726,26.1505,27.5533,28.5860,29.4055,30.2358,31.2107,32.3180,33.4624,34.5290,35.5036,36.4259,37.3715,38.3726,39.4183,40.4692,41.5085,42.5198,43.5190,44.5259,45.5613
Player33OnsetTimes,24.3309,25.8909,27.0956,28.3210,29.4681,30.4933,31.4307,32.3542,33.3396,34.3862,35.4539,36.4868,37.4733,38.4323,39.4183,40.4379,41.4752,42.5198,43.5509,44.5578,45.5613
Player34OnsetTimes,23.9508,26.0236,27.5164,28.6460,29.4936,30.2841,31.1983,32.2707,33.4260,34.5290,35.5267,36.4499,37.3715,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player35OnsetTimes,24.3422,25.9031,27.1077,28.3210,29.4553,30.4816,31.4180,32.3542,33.3524,34.3991,35.4539,36.4739,37.4549,38.4205,39.4183,40.4379,41.4752,42.5198,43.5509,44.5578,45.5613
Player36OnsetTimes,24.0364,26.1128,27.5408,28.6097,29.4302,30.2358,31.1856,32.2940,33.4496,34.5447,35.5267,36.4376,37.3597,38.3488,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player37OnsetTimes,24.2341,26.3109,27.5891,28.5077,29.2943,30.1763,31.2259,32.3777,33.5125,34.5447,35.4789,36.3886,37.3477,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player38OnsetTimes,24.2813,26.3587,27.6047,28.4829,29.2575,30.1512,31.2259,32.4023,33.5368,34.5447,35.4539,36.3656,37.3354,38.3726,39.4493,40.5015,41.5085,42.5037,43.5028,44.5259,45.5613
Player39OnsetTimes,24.3544,25.9155,27.1077,28.3087,29.4423,30.4692,31.4180,32.3659,33.3648,34.3991,35.4420,36.4619,37.4549,38.4323,39.4338,40.4536,41.4752,42.5037,43.5347,44.5578,45.5769
Player40OnsetTimes,24.1700,26.2497,27.5776,28.5484,29.3427,30.1883,31.2107,32.3542,33.4977,34.5447,35.4918,36.4008,37.3477,38.3605,39.4338,40.5015,41.5240,42.5198,43.5028,44.5099,45.5453
Player41OnsetTimes,24.7547,26.3109,27.2084,28.1254,29.1840,30.3437,31.4788,32.5118,33.4624,34.3862,35.3584,36.3886,37.4310,38.4564,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player42OnsetTimes,24.8161,26.3705,27.2208,28.0875,29.1310,30.3202,31.4903,32.5362,33.4737,34.3862,35.3470,36.3773,37.4310,38.4682,39.4807,40.4692,41.4583,42.4709,43.5028,44.5420,45.5769
Player43OnsetTimes,24.0726,26.1505,27.5533,28.5860,29.4055,30.2358,31.2107,32.3180,33.4624,34.5290,35.5036,36.4259,37.3715,38.3726,39.4183,40.4692,41.5085,42.5198,43.5190,44.5259,45.5613
Player44OnsetTimes,24.2460,26.3109,27.5776,28.4952,29.2820,30.1763,31.2374,32.3904,33.5125,34.5290,35.4665,36.3886,37.3597,38.3843,39.4493,40.5015,41.5085,42.5037,43.5028,44.5259,45.5613
Player45OnsetTimes,24.1856,26.2618,27.5776,28.5351,29.3313,30.1883,31.2107,32.3542,33.4977,34.5447,35.4918,36.4008,37.3477,38.3605,39.4338,40.5015,41.5240,42.5198,43.5028,44.5099,45.5453
Player46OnsetTimes,24.9560,25.9994,26.7527,27.8913,29.2820,30.6164,31.6829,32.5234,33.3276,34.2525,35.3227,36.4499,37.5205,38.5036,39.4493,40.4050,41.4186,42.4872,43.5509,44.5968,45.5924
Player47OnsetTimes,24.0842,26.1636,27.5533,28.5860,29.4055,30.2240,31.1983,32.3180,33.4737,34.5447,35.5036,36.4135,37.3597,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player48OnsetTimes,24.0364,26.1128,27.5408,28.6097,29.4302,30.2358,31.1856,32.2940,33.4496,34.5447,35.5267,36.4376,37.3597,38.3488,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player49OnsetTimes,25.2562,26.2982,26.8414,27.7573,29.0717,30.4933,31.7069,32.6313,33.4122,34.2525,35.2609,36.3886,37.5087,38.5420,39.4956,40.4223,41.4029,42.4535,43.5190,44.5735,45.5924
Player50OnsetTimes,24.4052,25.9635,27.1203,28.2968,29.4302,30.4692,31.4307,32.3777,33.3648,34.3991,35.4420,36.4619,37.4549,38.4323,39.4338,40.4536,41.4752,42.5037,43.5190,44.5420,45.5613
Player51OnsetTimes,24.3422,25.9031,27.1077,28.3210,29.4553,30.4816,31.4180,32.3542,33.3524,34.3991,35.4539,36.4739,37.4549,38.4205,39.4183,40.4379,41.4752,42.5198,43.5509,44.5578,45.5613
Player52OnsetTimes,25.7432,26.2618,26.6200,28.5077,29.9901,30.8643,31.4062,32.0479,33.0229,34.2643,35.5381,36.6461,37.5448,38.3726,39.2895,40.3250,41.4417,42.5527,43.5832,44.5578,45.5226
Player53OnsetTimes,24.1348,26.2134,27.5651,28.5605,29.3664,30.2123,31.2107,32.3419,33.4854,34.5447,35.5036,36.4135,37.3597,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player54OnsetTimes,24.2213,26.2982,27.5891,28.5218,29.3074,30.1763,31.2259,32.3777,33.5125,34.5447,35.4789,36.3886,37.3477,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player55OnsetTimes,24.2579,26.3358,27.6047,28.5077,29.2820,30.1633,31.2259,32.3904,33.5250,34.5447,35.4665,36.3773,37.3477,38.3843,39.4493,40.4856,41.4913,42.4872,43.5028,44.5259,45.5613
Player56OnsetTimes,24.6804,26.2381,27.1928,28.1609,29.2325,30.3677,31.4668,32.4812,33.4377,34.3862,35.3704,36.4008,37.4428,38.4682,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player57OnsetTimes,24.7669,26.3109,27.2084,28.1254,29.1840,30.3437,31.4788,32.5118,33.4624,34.3862,35.3584,36.3886,37.4310,38.4564,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player58OnsetTimes,24.0483,26.1384,27.5533,28.5982,29.4177,30.2358,31.1983,32.3061,33.4624,34.5447,35.5154,36.4259,37.3597,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player59OnsetTimes,25.0059,26.0479,26.7645,27.8672,29.2451,30.5920,31.6829,32.5362,33.3396,34.2525,35.3098,36.4376,37.5205,38.5169,39.4650,40.4223,41.4186,42.4709,43.5347,44.5735,45.5924
Player60OnsetTimes,24.0248,26.1000,27.5292,28.5982,29.4302,30.2474,31.1983,32.3061,33.4624,34.5447,35.5154,36.4259,37.3597,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player61OnsetTimes,25.4426,25.9635,26.7527,27.9151,29.3074,30.6164,31.6587,32.4968,33.3046,34.2408,35.3227,36.4499,37.5205,38.5036,39.4493,40.4050,41.4186,42.4709,43.5347,44.5735,45.5769
Player62OnsetTimes,24.7056,26.2618,27.1928,28.1373,29.2079,30.3558,31.4668,32.4968,33.4496,34.3862,35.3584,36.3886,37.4310,38.4564,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player63OnsetTimes,24.0606,26.1384,27.5408,28.5860,29.4055,30.2358,31.2107,32.3180,33.4624,34.5290,35.5036,36.4259,37.3715,38.3726,39.4183,40.4692,41.5085,42.5198,43.5190,44.5259,45.5613
Player64OnsetTimes,24.4643,26.0236,27.1329,28.2593,29.3790,30.4453,31.4424,32.4023,33.3764,34.3862,35.4185,36.4499,37.4549,38.4444,39.4338,40.4379,41.4583,42.5037,43.5347,44.5578,45.5769
Player65OnsetTimes,24.8650,25.9031,26.7173,27.9267,29.3427,30.6531,31.6829,32.4968,33.3046,34.2408,35.3227,36.4619,37.5448,38.5294,39.4650,40.4050,41.4029,42.4709,43.5509,44.5968,45.5924
Player66OnsetTimes,24.1348,26.2134,27.5651,28.5605,29.3664,30.2123,31.2107,32.3419,33.4854,34.5447,35.5036,36.4135,37.3597,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player67OnsetTimes,24.2460,26.3109,27.5776,28.4952,29.2820,30.1763,31.2374,32.3904,33.5125,34.5290,35.4665,36.3886,37.3597,38.3843,39.4493,40.5015,41.5085,42.5037,43.5028,44.5259,45.5613
Player68OnsetTimes,24.3676,25.9276,27.1077,28.3087,29.4423,30.4692,31.4180,32.3659,33.3648,34.3991,35.4420,36.4619,37.4549,38.4323,39.4338,40.4536,41.4752,42.5037,43.5190,44.5420,45.5613
Player69OnsetTimes,24.5962,26.1505,27.1686,28.1981,29.2820,30.3966,31.4668,32.4664,33.4260,34.3862,35.3825,36.4135,37.4428,38.4564,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player70OnsetTimes,25.8642,26.3831,26.9018,27.7573,29.0255,30.4453,31.6954,32.6540,33.4377,34.2525,35.2330,36.3535,37.4852,38.5294,39.4956,40.4223,41.4029,42.4365,43.5028,44.5578,45.5924
Player71OnsetTimes,24.1461,26.2257,27.5651,28.5484,29.3550,30.2000,31.2107,32.3419,33.4854,34.5447,35.5036,36.4135,37.3597,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player72OnsetTimes,24.6435,26.2007,27.1809,28.1729,29.2575,30.3793,31.4668,32.4812,33.4377,34.3862,35.3704,36.4008,37.4428,38.4682,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player73OnsetTimes,24.3544,25.9155,27.1077,28.3087,29.4423,30.4692,31.4180,32.3659,33.3648,34.3991,35.4420,36.4619,37.4549,38.4323,39.4338,40.4536,41.4752,42.5037,43.5347,44.5578,45.5769
Player74OnsetTimes,24.1579,26.2381,27.5776,28.5484,29.3427,30.1883,31.2107,32.3542,33.4977,34.5447,35.4918,36.4008,37.3477,38.3605,39.4338,40.5015,41.5240,42.5198,43.5028,44.5099,45.5453
Player75OnsetTimes,24.2341,26.3109,27.5891,28.5077,29.2943,30.1763,31.2259,32.3777,33.5125,34.5447,35.4789,36.3886,37.3477,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player76OnsetTimes,24.2341,26.3109,27.5891,28.5077,29.2943,30.1763,31.2259,32.3777,33.5125,34.5447,35.4789,36.3886,37.3477,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player77OnsetTimes,23.9754,26.0479,27.5164,28.6343,29.4802,30.2718,31.1983,32.2825,33.4377,34.5290,35.5154,36.4376,37.3715,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player78OnsetTimes,24.7181,26.2733,27.2084,28.1491,29.2079,30.3437,31.4668,32.5118,33.4624,34.3862,35.3584,36.3886,37.4310,38.4564,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player79OnsetTimes,25.4684,25.9876,26.7408,27.8788,29.2698,30.6042,31.6829,32.5234,33.3161,34.2290,35.2974,36.4376,37.5329,38.5294,39.4650,40.4050,41.4029,42.4535,43.5190,44.5735,45.5924
Player80OnsetTimes,24.0483,26.1384,27.5533,28.5982,29.4177,30.2358,31.1983,32.3061,33.4624,34.5447,35.5154,36.4259,37.3597,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player81OnsetTimes,24.3805,25.9399,27.1077,28.2968,29.4302,30.4692,31.4307,32.3777,33.3648,34.3991,35.4420,36.4619,37.4549,38.4323,39.4338,40.4536,41.4752,42.5037,43.5190,44.5420,45.5613
Player82OnsetTimes,25.0290,26.0763,26.7763,27.8549,29.2325,30.5920,31.6954,32.5478,33.3396,34.2408,35.2974,36.4376,37.5329,38.5294,39.4650,40.4050,41.4029,42.4709,43.5509,44.5968,45.5924
Player83OnsetTimes,24.4758,26.0350,27.1329,28.2472,29.3664,30.4453,31.4553,32.4152,33.3764,34.3739,35.4064,36.4499,37.4733,38.4564,39.4338,40.4223,41.4583,42.5037,43.5347,44.5578,45.5769
Player84OnsetTimes,24.0483,26.1384,27.5533,28.5982,29.4177,30.2358,31.1983,32.3061,33.4624,34.5447,35.5154,36.4259,37.3597,38.3605,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player85OnsetTimes,24.1856,26.2618,27.5776,28.5351,29.3313,30.1883,31.2107,32.3542,33.4977,34.5447,35.4918,36.4008,37.3477,38.3605,39.4338,40.5015,41.5240,42.5198,43.5028,44.5099,45.5453
Player86OnsetTimes,24.6804,26.2381,27.1928,28.1609,29.2325,30.3677,31.4668,32.4812,33.4377,34.3862,35.3704,36.4008,37.4428,38.4682,39.4650,40.4536,41.4583,42.4872,43.5190,44.5420,45.5613
Player87OnsetTimes,25.0059,26.0479,26.7645,27.8672,29.2451,30.5920,31.6829,32.5362,33.3396,34.2525,35.3098,36.4376,37.5205,38.5169,39.4650,40.4223,41.4186,42.4709,43.5347,44.5735,45.5924
Player88OnsetTimes,24.7909,26.3358,27.2084,28.1006,29.1556,30.3321,31.4903,32.5362,33.4737,34.3862,35.3470,36.3773,37.4310,38.4682,39.4807,40.4692,41.4583,42.4709,43.5028,44.5420,45.5769
Player89OnsetTimes,24.9004,25.9399,26.7292,27.9151,29.3194,30.6410,31.6829,32.5118,33.3161,34.2408,35.3227,36.4619,37.5448,38.5294,39.4650,40.4050,41.4029,42.4709,43.5509,44.5968,45.5924
Player90OnsetTimes,25.3189,26.3587,26.8414,27.7194,29.0377,30.4933,31.7312,32.6540,33.4122,34.2290,35.2330,36.3773,37.5087,38.5420,39.4956,40.4223,41.4029,42.4535,43.5190,44.5735,45.5924
Player91OnsetTimes,25.4803,25.9994,26.7408,27.8788,29.2698,30.6042,31.6829,32.5234,33.3161,34.2290,35.2974,36.4376,37.5329,38.5294,39.4650,40.4050,41.4029,42.4535,43.5190,44.5735,45.5924
Player92OnsetTimes,24.4169,25.9757,27.1203,28.2839,29.4177,30.4692,31.4424,32.3904,33.3648,34.3862,35.4303,36.4619,37.4549,38.4323,39.4338,40.4536,41.4752,42.5037,43.5190,44.5420,45.5613
Player93OnsetTimes,24.0002,26.0763,27.5292,28.6221,29.4553,30.2594,31.1983,32.2940,33.4496,34.5447,35.5267,36.4376,37.3597,38.3488,39.4183,40.4856,41.5240,42.5198,43.5028,44.5099,45.5453
Player94OnsetTimes,25.0892,26.1260,26.7763,27.8187,29.1958,30.5801,31.7069,32.5721,33.3524,34.2408,35.2849,36.4259,37.5329,38.5420,39.4807,40.4050,41.4029,42.4709,43.5509,44.5968,45.5924
Player95OnsetTimes,24.2097,26.2851,27.5776,28.5218,29.3194,30.1883,31.2259,32.3659,33.4977,34.5290,35.4789,36.4008,37.3597,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
Player96OnsetTimes,24.2213,26.2982,27.5891,28.5218,29.3074,30.1763,31.2259,32.3777,33.5125,34.5447,35.4789,36.3886,37.3477,38.3726,39.4338,40.4856,41.5085,42.5037,43.5028,44.5259,45.5613
