Player15OnsetTimes,14.6930,15.2208,15.7418,17.2975,18.6044,19.5587,20.2647,21.1089,22.2281,23.5278,24.7445,25.7223,26.5406,27.3965,28.4384,29.6412,30.8283,31.8617,32.7522,33.6419,34.6497,35.7736,36.9210,37.9818,38.9323,39.8530,40.8425,41.9304,43.0557,44.1115,45.0848,46.0358,47.0373,48.1135,49.2074,50.2556,51.2584,52.2349,53.2247,54.2665
Player16OnsetTimes,12.6935,14.7915,16.1115,17.2975,18.2902,19.2521,20.2473,21.3844,22.5393,23.6266,24.6037,25.5182,26.4912,27.5499,28.6611,29.7443,30.7553,31.7224,32.7016,33.7281,34.8022,35.8727,36.9037,37.8945,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player17OnsetTimes,12.5741,15.2034,16.6285,17.4560,17.9982,19.6253,20.8647,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0069,40.0474,40.9773,41.8961,42.8956,43.9903,45.1206,46.1974,47.1791,48.1135,49.0845,50.1325,51.2405,52.3248,53.3486,54.3240
Player18OnsetTimes,12.7777,14.8909,16.1291,17.2280,18.2024,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player19OnsetTimes,12.8449,14.9601,16.1451,17.1772,18.1517,19.2177,20.3338,21.4898,22.5744,23.5600,24.4975,25.4681,26.5235,27.6383,28.7293,29.7443,30.6866,31.6539,32.6848,33.7806,34.8723,35.8908,36.8509,37.8246,38.8604,39.9401,41.0116,42.0342,43.0183,44.0072,45.0314,46.0894,47.1623,48.2037,49.2074,50.2027,51.2221,52.2519,53.2957,54.3414
Player20OnsetTimes,12.6251,14.7368,16.1115,17.3365,18.3416,19.2688,20.2299,21.3512,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player21OnsetTimes,12.8964,15.0118,16.1451,17.1350,18.0990,19.2003,20.3690,21.5440,22.5921,23.5278,24.4452,25.4511,26.5576,27.6737,28.7293,29.7099,30.6532,31.6371,32.7016,33.7972,34.8723,35.8727,36.8339,37.8246,38.8785,39.9566,41.0116,42.0171,43.0010,44.0072,45.0492,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
Player22OnsetTimes,12.9318,15.0451,16.1451,17.0977,18.0664,19.2003,20.3858,21.5624,22.6092,23.5278,24.4278,25.4340,26.5576,27.6912,28.7465,29.7099,30.6363,31.6211,32.7016,33.8136,34.8904,35.8908,36.8509,37.8246,38.8604,39.9401,41.0116,42.0342,43.0183,44.0072,45.0314,46.0894,47.1623,48.2037,49.2074,50.2027,51.2221,52.2519,53.2957,54.3414
Player23OnsetTimes,13.2017,14.7742,15.6429,16.8399,18.2551,19.6253,20.6654,21.4718,22.2646,23.2797,24.4975,25.7223,26.7804,27.6737,28.5233,29.5054,30.6363,31.8081,32.8958,33.8499,34.7500,35.7070,36.7822,37.9119,39.0069,40.0120,40.9584,41.9139,42.9489,44.0432,45.1372,46.1612,47.1450,48.1135,49.1361,50.2027,51.2764,52.3081,53.3128,54.3061
Player24OnsetTimes,12.9976,15.1165,16.1632,17.0456,17.9982,19.1818,20.4378,21.6332,22.6268,23.4934,24.3764,25.3989,26.5576,27.7269,28.7801,29.7099,30.6195,31.6033,32.7016,33.8324,34.9084,35.8908,36.8339,37.8070,38.8604,39.9566,41.0279,42.0342,43.0010,43.9903,45.0314,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
Player25OnsetTimes,12.5391,15.1686,16.6285,17.4734,18.0145,19.6253,20.8647,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0242,40.0644,40.9773,41.8780,42.8785,43.9903,45.1372,46.1974,47.1623,48.0954,49.0845,50.1491,51.2584,52.3248,53.3293,54.3061
Player26OnsetTimes,12.7777,14.8909,16.1291,17.2280,18.2024,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player27OnsetTimes,13.3232,14.9089,15.6761,16.7522,18.1344,19.5754,20.7152,21.5624,22.3168,23.2431,24.4108,25.6716,26.8167,27.7436,28.5752,29.4877,30.5657,31.7559,32.8958,33.9008,34.8022,35.7239,36.7493,37.8772,39.0069,40.0474,40.9937,41.9304,42.9309,44.0072,45.1028,46.1612,47.1623,48.1321,49.1361,50.1825,51.2584,52.3081,53.3128,54.3061
Player28OnsetTimes,12.7103,14.8076,16.1115,17.2806,18.2726,19.2521,20.2647,21.4021,22.5563,23.6266,24.5865,25.5011,26.4745,27.5499,28.6792,29.7613,30.7553,31.7049,32.6848,33.7281,34.8193,35.8908,36.9037,37.8772,38.8604,39.8890,40.9584,42.0342,43.0716,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player29OnsetTimes,12.8621,14.9775,16.1451,17.1529,18.1178,19.2177,20.3690,21.5254,22.5744,23.5278,24.4631,25.4681,26.5576,27.6737,28.7293,29.7099,30.6532,31.6371,32.7016,33.7972,34.8723,35.8727,36.8339,37.8246,38.8785,39.9566,41.0116,42.0171,43.0010,44.0072,45.0492,46.1059,47.1623,48.1869,49.1900,50.2027,51.2221,52.2519,53.2957,54.3414
Player30OnsetTimes,12.7777,14.8909,16.1291,17.2280,18.2024,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player31OnsetTimes,13.0655,15.1686,16.1632,17.0104,17.9491,19.1637,20.4551,21.6675,22.6441,23.4754,24.3586,25.3989,26.5737,27.7436,28.7801,29.6927,30.6020,31.6033,32.7016,33.8324,34.9084,35.8908,36.8339,37.8070,38.8430,39.9401,41.0279,42.0512,43.0183,43.9903,45.0133,46.0894,47.1623,48.2037,49.2074,50.2027,51.2033,52.2349,53.2957,54.3414
Player32OnsetTimes,12.5215,15.1514,16.6285,17.4913,18.0332,19.6253,20.8480,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0242,40.0644,40.9773,41.8780,42.8785,43.9903,45.1372,46.1974,47.1623,48.0954,49.0845,50.1491,51.2584,52.3248,53.3293,54.3061
Player33OnsetTimes,14.1363,15.1852,15.7087,17.3589,18.6912,19.5916,20.2126,21.0242,22.1932,23.5767,24.8459,25.7920,26.5235,27.3289,28.3873,29.6412,30.8836,31.9304,32.7867,33.6092,34.5815,35.7408,36.9552,38.0487,38.9906,39.8530,40.7917,41.8780,43.0354,44.1458,45.1372,46.0715,47.0373,48.0781,49.1724,50.2556,51.2953,52.2739,53.2426,54.2490
Player34OnsetTimes,12.5215,15.1514,16.6285,17.4913,18.0332,19.6253,20.8480,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0242,40.0644,40.9773,41.8780,42.8785,43.9903,45.1372,46.1974,47.1623,48.0954,49.0845,50.1491,51.2584,52.3248,53.3293,54.3061
Player35OnsetTimes,14.1024,15.1514,15.6761,17.3828,18.7438,19.6253,20.2126,20.9907,22.1584,23.5600,24.8459,25.8107,26.5406,27.3289,28.3873,29.6412,30.8836,31.9304,32.7867,33.6092,34.5815,35.7408,36.9552,38.0487,38.9906,39.8530,40.7917,41.8780,43.0354,44.1458,45.1372,46.0715,47.0373,48.0781,49.1724,50.2556,51.2953,52.2739,53.2426,54.2490
Player36OnsetTimes,13.0312,15.1339,16.1451,17.0280,17.9820,19.1818,20.4551,21.6503,22.6268,23.4754,24.3586,25.3989,26.5737,27.7436,28.7801,29.6927,30.6020,31.6033,32.7181,33.8499,34.9084,35.8727,36.7987,37.7887,38.8604,39.9736,41.0462,42.0342,42.9827,43.9734,45.0314,46.1230,47.1791,48.1869,49.1724,50.1662,51.2033,52.2739,53.3293,54.3414
Player37OnsetTimes,12.7614,14.8743,16.1291,17.2280,18.2024,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player38OnsetTimes,12.6935,14.7915,16.1115,17.2975,18.2902,19.2521,20.2473,21.3844,22.5393,23.6266,24.6037,25.5182,26.4912,27.5499,28.6611,29.7443,30.7553,31.7224,32.7016,33.7281,34.8022,35.8727,36.9037,37.8945,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player39OnsetTimes,12.6935,14.7915,16.1115,17.2975,18.2902,19.2521,20.2473,21.3844,22.5393,23.6266,24.6037,25.5182,26.4912,27.5499,28.6611,29.7443,30.7553,31.7224,32.7016,33.7281,34.8022,35.8727,36.9037,37.8945,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player40OnsetTimes,13.1156,15.2208,16.1632,16.9576,17.8994,19.1637,20.5075,21.7185,22.6441,23.4395,24.3236,25.3989,26.6081,27.7790,28.7801,29.6580,30.5657,31.6033,32.7350,33.8661,34.9084,35.8549,36.7822,37.7887,38.8785,39.9938,41.0462,42.0171,42.9655,43.9565,45.0314,46.1437,47.2147,48.2037,49.1545,50.1325,51.1853,52.2901,53.3659,54.3768
Player41OnsetTimes,12.7961,14.9089,16.1291,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player42OnsetTimes,12.7276,14.8403,16.1291,17.2628,18.2376,19.2356,20.2827,21.4200,22.5563,23.6095,24.5690,25.5011,26.4912,27.5669,28.6792,29.7443,30.7385,31.7049,32.7016,33.7452,34.8193,35.8727,36.8841,37.8772,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player43OnsetTimes,13.0989,15.2034,16.1632,16.9746,17.9156,19.1637,20.4910,21.7021,22.6441,23.4395,24.3236,25.3989,26.6081,27.7790,28.7801,29.6580,30.5657,31.6033,32.7350,33.8661,34.9084,35.8549,36.7822,37.7887,38.8785,39.9938,41.0462,42.0171,42.9655,43.9565,45.0314,46.1437,47.2147,48.2037,49.1545,50.1325,51.1853,52.2901,53.3659,54.3768
Player44OnsetTimes,14.3774,14.9089,15.9619,17.0280,18.1344,19.3183,20.4378,21.4898,22.4714,23.4571,24.4804,25.5349,26.5909,27.6383,28.6447,29.6412,30.6532,31.6879,32.7350,33.7806,34.8022,35.8067,36.8339,37.8772,38.9131,39.9401,40.9584,41.9662,42.9827,44.0246,45.0668,46.1059,47.1242,48.1321,49.1545,50.2027,51.2584,52.2901,53.2957,54.3061
Player45OnsetTimes,12.9643,15.0805,16.1632,17.0803,18.0332,19.1818,20.4040,21.5957,22.6268,23.5278,24.4108,25.4164,26.5406,27.6912,28.7633,29.7271,30.6532,31.6211,32.6848,33.7972,34.8723,35.8727,36.8339,37.8246,38.8785,39.9566,41.0116,42.0171,43.0010,44.0072,45.0492,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
Player46OnsetTimes,12.6406,14.7573,16.1291,17.3365,18.3238,19.2521,20.2126,21.3347,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player47OnsetTimes,12.7441,14.8573,16.1291,17.2450,18.2200,19.2356,20.2995,21.4392,22.5563,23.5925,24.5503,25.5011,26.5071,27.5845,28.6792,29.7271,30.7198,31.7049,32.7181,33.7643,34.8193,35.8549,36.8673,37.8772,38.8954,39.9226,40.9584,42.0007,43.0354,44.0595,45.0668,46.0894,47.1242,48.1696,49.2074,50.2207,51.2405,52.2519,53.2779,54.3240
Player48OnsetTimes,13.7141,14.7742,15.5907,16.7699,18.2200,19.6412,20.6983,21.4898,22.2471,23.2265,24.4452,25.7059,26.8167,27.7086,28.5233,29.4698,30.6020,31.8081,32.9137,33.8661,34.7500,35.6896,36.7655,37.9119,39.0242,40.0304,40.9584,41.8961,42.9309,44.0432,45.1372,46.1612,47.1242,48.0954,49.1184,50.2027,51.2953,52.3248,53.2957,54.2665
Player49OnsetTimes,12.6935,14.7915,16.1115,17.2975,18.2902,19.2521,20.2473,21.3844,22.5393,23.6266,24.6037,25.5182,26.4912,27.5499,28.6611,29.7443,30.7553,31.7224,32.7016,33.7281,34.8022,35.8727,36.9037,37.8945,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player50OnsetTimes,12.7614,14.8743,16.1291,17.2280,18.2024,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player51OnsetTimes,12.6087,14.7163,16.1115,17.3589,18.3596,19.2688,20.2126,21.3347,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player52OnsetTimes,12.7441,14.8573,16.1291,17.2450,18.2200,19.2356,20.2995,21.4392,22.5563,23.5925,24.5503,25.5011,26.5071,27.5845,28.6792,29.7271,30.7198,31.7049,32.7181,33.7643,34.8193,35.8549,36.8673,37.8772,38.8954,39.9226,40.9584,42.0007,43.0354,44.0595,45.0668,46.0894,47.1242,48.1696,49.2074,50.2207,51.2405,52.2519,53.2779,54.3240
Player53OnsetTimes,12.8117,14.9250,16.1451,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1696,49.2074,50.2207,51.2405,52.2519,53.2779,54.3240
Player54OnsetTimes,13.4112,14.9945,15.6761,16.6661,18.0494,19.5754,20.7819,21.6332,22.3168,23.1735,24.3411,25.6550,26.8522,27.7971,28.5941,29.4530,30.5277,31.7393,32.9137,33.9361,34.8193,35.7070,36.7145,37.8414,38.9906,40.0474,41.0116,41.9488,42.9309,43.9903,45.0848,46.1612,47.1791,48.1515,49.1361,50.1662,51.2405,52.3081,53.3293,54.3240
Player55OnsetTimes,12.7777,14.8909,16.1291,17.2280,18.2024,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player56OnsetTimes,12.6251,14.7368,16.1115,17.3365,18.3416,19.2688,20.2299,21.3512,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player57OnsetTimes,13.0135,15.1165,16.1451,17.0280,17.9820,19.1818,20.4551,21.6503,22.6268,23.4754,24.3586,25.3989,26.5737,27.7436,28.7801,29.6927,30.6020,31.6033,32.7181,33.8499,34.9084,35.8727,36.7987,37.7887,38.8604,39.9736,41.0462,42.0342,42.9827,43.9734,45.0314,46.1230,47.1791,48.1869,49.1724,50.1662,51.2033,52.2739,53.3293,54.3414
Player58OnsetTimes,12.7961,14.9089,16.1291,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player59OnsetTimes,13.1499,14.7368,15.6429,16.8729,18.2902,19.6253,20.6313,21.4392,22.2646,23.2979,24.5161,25.7223,26.7632,27.6562,28.5233,29.5233,30.6532,31.8081,32.8779,33.8324,34.7500,35.7239,36.7987,37.9294,39.0069,39.9938,40.9408,41.9139,42.9655,44.0595,45.1372,46.1612,47.1450,48.1135,49.1361,50.2027,51.2764,52.3081,53.3128,54.3061
Player60OnsetTimes,12.6595,14.7742,16.1291,17.3365,18.3238,19.2521,20.2126,21.3347,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player61OnsetTimes,13.6295,15.2034,15.6931,17.3158,18.6725,19.6080,20.2647,21.0740,22.2108,23.5447,24.7953,25.7752,26.5576,27.3802,28.4211,29.6412,30.8459,31.8961,32.7867,33.6419,34.6160,35.7408,36.9210,38.0147,38.9906,39.8890,40.8425,41.8961,43.0183,44.1115,45.1372,46.1059,47.0706,48.0781,49.1545,50.2378,51.2953,52.2901,53.2612,54.2665
Player62OnsetTimes,12.6251,14.7368,16.1115,17.3365,18.3416,19.2688,20.2299,21.3512,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player63OnsetTimes,12.9810,15.0979,16.1632,17.0631,18.0145,19.1818,20.4210,21.6141,22.6268,23.5114,24.4108,25.4340,26.5576,27.6912,28.7465,29.7099,30.6363,31.6211,32.7016,33.8136,34.8904,35.8908,36.8339,37.8070,38.8604,39.9566,41.0279,42.0342,43.0010,43.9903,45.0314,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
